,datetime,home_goal,away_goal,league_name,league_abbr,team,opponent,avg_goal
410,10/15,1,1,Brazil,BR,Fluminense,Atletico MG,0
411,10/17,2,2,Brazil,BR,Fluminense,Ceara,0
412,09/19,1,0,Brazil,BR,Fortaleza,Internacional,1
413,09/27,1,1,Brazil,BR,Fortaleza,Santos,0
414,10/04,0,0,Brazil,BR,Fortaleza,Atletico GO,0
415,10/08,2,1,Brazil,BR,Fortaleza,Atletico MG,1
416,10/10,0,0,Brazil,BR,Fortaleza,Coritiba,0
417,10/18,2,0,Brazil,BR,Fortaleza,Palmeiras,2
418,09/27,1,1,Brazil,BR,Palmeiras,Flamengo,0
419,10/03,2,1,Brazil,BR,Palmeiras,Ceara,1
420,10/08,2,1,Brazil,BR,Palmeiras,Botafogo,1
421,10/10,0,2,Brazil,BR,Palmeiras,Sao Paulo,-2
422,10/14,1,3,Brazil,BR,Palmeiras,Coritiba,-2
423,10/18,2,0,Brazil,BR,Palmeiras,Fortaleza,2
424,09/27,2,2,Brazil,BR,Ceara,Goias,0
425,10/03,2,1,Brazil,BR,Ceara,Palmeiras,1
426,10/08,0,0,Brazil,BR,Ceara,Athletico PR,0
427,10/11,2,1,Brazil,BR,Ceara,Corinthians,1
428,10/17,2,2,Brazil,BR,Ceara,Fluminense,0
429,10/24,2,1,Brazil,BR,Ceara,Coritiba,1
430,10/01,0,0,Brazil,BR,Atletico GO,Corinthians,0
431,10/04,0,0,Brazil,BR,Atletico GO,Fortaleza,0
432,10/07,3,0,Brazil,BR,Atletico GO,Sao Paulo,3
433,10/11,2,1,Brazil,BR,Atletico GO,Bragantino,1
434,10/14,0,1,Brazil,BR,Atletico GO,Santos,-1
435,10/17,1,1,Brazil,BR,Atletico GO,Athletico PR,0
436,09/27,3,1,Brazil,BR,Gremio,Atletico MG,2
437,10/03,1,1,Brazil,BR,Gremio,Internacional,0
438,10/07,2,1,Brazil,BR,Gremio,Coritiba,1
439,10/11,2,1,Brazil,BR,Gremio,Santos,1
440,10/14,3,1,Brazil,BR,Gremio,Botafogo,2
441,10/18,0,0,Brazil,BR,Gremio,Sao Paulo,0
442,10/04,0,0,Brazil,BR,Corinthians,Bragantino,0
443,10/07,1,1,Brazil,BR,Corinthians,Santos,0
444,10/11,2,1,Brazil,BR,Corinthians,Ceara,1
445,10/15,0,1,Brazil,BR,Corinthians,Athletico PR,-1
446,10/18,1,5,Brazil,BR,Corinthians,Flamengo,-4
447,10/22,1,2,Brazil,BR,Corinthians,Vasco da Gama,-1
448,10/04,1,2,Brazil,BR,Sport Recife,Bahia,-1
449,10/07,3,0,Brazil,BR,Sport Recife,Flamengo,3
450,10/11,1,2,Brazil,BR,Sport Recife,Botafogo,-1
451,10/15,3,5,Brazil,BR,Sport Recife,Internacional,-2
452,10/18,2,0,Brazil,BR,Sport Recife,Bragantino,2
453,10/25,0,0,Brazil,BR,Sport Recife,Atletico MG,0
454,10/01,1,2,Brazil,BR,Bahia,Botafogo,-1
455,10/04,1,2,Brazil,BR,Bahia,Sport Recife,-1
456,10/07,3,0,Brazil,BR,Bahia,Vasco da Gama,3
457,10/11,1,0,Brazil,BR,Bahia,Fluminense,1
458,10/16,1,1,Brazil,BR,Bahia,Goias,0
459,10/19,3,1,Brazil,BR,Bahia,Atletico MG,2
460,10/04,0,0,Brazil,BR,Bragantino,Corinthians,0
461,10/09,0,2,Brazil,BR,Bragantino,Internacional,-2
462,10/11,2,1,Brazil,BR,Bragantino,Atletico GO,1
463,10/15,1,1,Brazil,BR,Bragantino,Flamengo,0
464,10/18,2,0,Brazil,BR,Bragantino,Sport Recife,2
465,10/24,2,0,Brazil,BR,Bragantino,Goias,2
466,10/01,1,2,Brazil,BR,Botafogo,Bahia,-1
467,10/04,1,1,Brazil,BR,Botafogo,Fluminense,0
468,10/08,2,1,Brazil,BR,Botafogo,Palmeiras,1
469,10/11,1,2,Brazil,BR,Botafogo,Sport Recife,-1
470,10/14,3,1,Brazil,BR,Botafogo,Gremio,2
471,10/19,0,0,Brazil,BR,Botafogo,Goias,0
472,09/27,1,1,Brazil,BR,Vasco da Gama,Bragantino,0
473,10/04,4,1,Brazil,BR,Vasco da Gama,Atletico MG,3
474,10/07,3,0,Brazil,BR,Vasco da Gama,Bahia,3
475,10/10,1,2,Brazil,BR,Vasco da Gama,Flamengo,-1
476,10/18,2,0,Brazil,BR,Vasco da Gama,Internacional,2
477,10/22,1,2,Brazil,BR,Vasco da Gama,Corinthians,-1
478,09/26,1,0,Brazil,BR,Athletico PR,Bahia,1
479,10/04,3,1,Brazil,BR,Athletico PR,Flamengo,2
480,10/08,0,0,Brazil,BR,Athletico PR,Ceara,0
481,10/11,2,1,Brazil,BR,Athletico PR,Internacional,1
482,10/15,0,1,Brazil,BR,Athletico PR,Corinthians,-1
483,10/17,1,1,Brazil,BR,Athletico PR,Atletico GO,0
484,10/04,1,1,Brazil,BR,Coritiba,Sao Paulo,0
485,10/07,2,1,Brazil,BR,Coritiba,Gremio,1
486,10/10,0,0,Brazil,BR,Coritiba,Fortaleza,0
487,10/14,1,3,Brazil,BR,Coritiba,Palmeiras,-2
488,10/17,1,2,Brazil,BR,Coritiba,Santos,-1
489,10/24,2,1,Brazil,BR,Coritiba,Ceara,1
490,10/07,2,4,Brazil,BR,Goias,Fluminense,-2
491,10/11,3,0,Brazil,BR,Goias,Atletico MG,3
492,10/13,2,1,Brazil,BR,Goias,Flamengo,1
493,10/16,1,1,Brazil,BR,Goias,Bahia,0
494,10/19,0,0,Brazil,BR,Goias,Botafogo,0
495,10/24,2,0,Brazil,BR,Goias,Bragantino,2
496,09/19,2,1,Switzerland,CH,BSC Young Boys,FC Zurich,1
497,09/26,0,0,Switzerland,CH,BSC Young Boys,Sion,0
498,10/04,1,0,Switzerland,CH,BSC Young Boys,Vaduz,1
499,10/17,0,0,Switzerland,CH,BSC Young Boys,Servette,0
500,10/25,2,1,Switzerland,CH,BSC Young Boys,Luzern,1
501,09/20,1,0,Switzerland,CH,St. Gallen,Sion,1
502,09/27,0,1,Switzerland,CH,St. Gallen,Vaduz,-1
503,10/04,1,0,Switzerland,CH,St. Gallen,Servette,1
504,10/18,2,2,Switzerland,CH,St. Gallen,Luzern,0
505,10/24,1,0,Switzerland,CH,St. Gallen,Lugano,1
506,09/19,2,1,Switzerland,CH,Lugano,Luzern,1
507,09/26,2,2,Switzerland,CH,Lugano,FC Zurich,0
508,10/03,2,2,Switzerland,CH,Lugano,Sion,0
509,10/17,1,1,Switzerland,CH,Lugano,Vaduz,0
510,10/24,1,0,Switzerland,CH,Lugano,St. Gallen,1
511,09/20,2,1,Switzerland,CH,Lausanne Sport,Servette,1
512,09/27,2,2,Switzerland,CH,Lausanne Sport,Luzern,0
513,10/03,4,0,Switzerland,CH,Lausanne Sport,FC Zurich,4
514,10/18,0,0,Switzerland,CH,Lausanne Sport,Sion,0
515,09/20,2,2,Switzerland,CH,FC Basel,Vaduz,0
516,09/27,1,0,Switzerland,CH,FC Basel,Servette,1
517,10/04,3,2,Switzerland,CH,FC Basel,Luzern,1
518,09/20,2,1,Switzerland,CH,Servette,Lausanne Sport,1
519,09/27,1,0,Switzerland,CH,Servette,FC Basel,1
520,10/04,1,0,Switzerland,CH,Servette,St. Gallen,1
521,10/17,0,0,Switzerland,CH,Servette,BSC Young Boys,0
522,09/19,2,1,Switzerland,CH,FC Zurich,BSC Young Boys,1
523,09/26,2,2,Switzerland,CH,FC Zurich,Lugano,0
524,10/03,4,0,Switzerland,CH,FC Zurich,Lausanne Sport,4
525,10/24,1,4,Switzerland,CH,FC Zurich,Vaduz,-3
526,09/20,1,0,Switzerland,CH,Sion,St. Gallen,1
527,09/26,0,0,Switzerland,CH,Sion,BSC Young Boys,0
528,10/03,2,2,Switzerland,CH,Sion,Lugano,0
529,10/18,0,0,Switzerland,CH,Sion,Lausanne Sport,0
530,09/19,2,1,Switzerland,CH,Luzern,Lugano,1
531,09/27,2,2,Switzerland,CH,Luzern,Lausanne Sport,0
532,10/04,3,2,Switzerland,CH,Luzern,FC Basel,1
533,10/18,2,2,Switzerland,CH,Luzern,St. Gallen,0
534,10/25,2,1,Switzerland,CH,Luzern,BSC Young Boys,1
535,09/20,2,2,Switzerland,CH,Vaduz,FC Basel,0
536,09/27,0,1,Switzerland,CH,Vaduz,St. Gallen,-1
537,10/04,1,0,Switzerland,CH,Vaduz,BSC Young Boys,1
538,10/17,1,1,Switzerland,CH,Vaduz,Lugano,0
539,10/24,1,4,Switzerland,CH,Vaduz,FC Zurich,-3
540,09/20,3,1,Germany - Bundesliga,DE,RB Leipzig,FSV Mainz,2
541,09/26,1,1,Germany - Bundesliga,DE,RB Leipzig,Leverkusen,0
542,10/03,4,0,Germany - Bundesliga,DE,RB Leipzig,Schalke 04,4
543,10/17,0,2,Germany - Bundesliga,DE,RB Leipzig,FC Augsburg,-2
544,10/24,2,1,Germany - Bundesliga,DE,RB Leipzig,Hertha Berlin,1
545,09/18,8,0,Germany - Bundesliga,DE,Bayern Munich,Schalke 04,8
546,09/27,4,1,Germany - Bundesliga,DE,Bayern Munich,Hoffenheim,3
547,10/04,4,3,Germany - Bundesliga,DE,Bayern Munich,Hertha Berlin,1
548,10/17,1,4,Germany - Bundesliga,DE,Bayern Munich,Bielefeld,-3
549,10/24,5,0,Germany - Bundesliga,DE,Bayern Munich,E. Frankfurt,5
550,09/19,3,0,Germany - Bundesliga,DE,Dortmund,Monchengladbach,3
551,09/26,2,0,Germany - Bundesliga,DE,Dortmund,FC Augsburg,2
552,10/03,4,0,Germany - Bundesliga,DE,Dortmund,Freiburg,4
553,10/17,0,1,Germany - Bundesliga,DE,Dortmund,Hoffenheim,-1
554,10/24,3,0,Germany - Bundesliga,DE,Dortmund,Schalke 04,3
555,09/19,2,3,Germany - Bundesliga,DE,Stuttgart,Freiburg,-1
556,09/26,1,4,Germany - Bundesliga,DE,Stuttgart,FSV Mainz,-3
557,10/03,1,1,Germany - Bundesliga,DE,Stuttgart,Leverkusen,0
558,10/17,0,2,Germany - Bundesliga,DE,Stuttgart,Hertha Berlin,-2
559,10/23,1,1,Germany - Bundesliga,DE,Stuttgart,FC Koln,0
560,09/19,3,0,Germany - Bundesliga,DE,Monchengladbach,Dortmund,3
561,09/26,1,1,Germany - Bundesliga,DE,Monchengladbach,Union Berlin,0
562,10/03,1,3,Germany - Bundesliga,DE,Monchengladbach,FC Koln,-2
563,10/17,1,1,Germany - Bundesliga,DE,Monchengladbach,Wolfsburg,0
564,10/24,2,3,Germany - Bundesliga,DE,Monchengladbach,FSV Mainz,-1
565,09/19,1,1,Germany - Bundesliga,DE,E. Frankfurt,Bielefeld,0
566,09/25,1,3,Germany - Bundesliga,DE,E. Frankfurt,Hertha Berlin,-2
567,10/03,2,1,Germany - Bundesliga,DE,E. Frankfurt,Hoffenheim,1
568,10/18,1,1,Germany - Bundesliga,DE,E. Frankfurt,FC Koln,0
569,10/24,5,0,Germany - Bundesliga,DE,E. Frankfurt,Bayern Munich,5
570,09/19,1,3,Germany - Bundesliga,DE,FC Augsburg,Union Berlin,-2
571,09/26,2,0,Germany - Bundesliga,DE,FC Augsburg,Dortmund,2
572,10/04,0,0,Germany - Bundesliga,DE,FC Augsburg,Wolfsburg,0
573,10/17,0,2,Germany - Bundesliga,DE,FC Augsburg,RB Leipzig,-2
574,09/20,0,0,Germany - Bundesliga,DE,Wolfsburg,Leverkusen,0
575,09/27,1,1,Germany - Bundesliga,DE,Wolfsburg,Freiburg,0
576,10/04,0,0,Germany - Bundesliga,DE,Wolfsburg,FC Augsburg,0
577,10/17,1,1,Germany - Bundesliga,DE,Wolfsburg,Monchengladbach,0
578,10/25,2,1,Germany - Bundesliga,DE,Wolfsburg,Bielefeld,1
579,09/19,1,4,Germany - Bundesliga,DE,Werder Bremen,Hertha Berlin,-3
580,09/26,1,3,Germany - Bundesliga,DE,Werder Bremen,Schalke 04,-2
581,10/03,1,0,Germany - Bundesliga,DE,Werder Bremen,Bielefeld,1
582,10/17,1,1,Germany - Bundesliga,DE,Werder Bremen,Freiburg,0
583,09/19,2,3,Germany - Bundesliga,DE,Hoffenheim,FC Koln,-1
584,09/27,4,1,Germany - Bundesliga,DE,Hoffenheim,Bayern Munich,3
585,10/03,2,1,Germany - Bundesliga,DE,Hoffenheim,E. Frankfurt,1
586,10/17,0,1,Germany - Bundesliga,DE,Hoffenheim,Dortmund,-1
587,09/19,1,3,Germany - Bundesliga,DE,Union Berlin,FC Augsburg,-2
588,09/26,1,1,Germany - Bundesliga,DE,Union Berlin,Monchengladbach,0
589,10/02,4,0,Germany - Bundesliga,DE,Union Berlin,FSV Mainz,4
590,10/18,1,1,Germany - Bundesliga,DE,Union Berlin,Schalke 04,0
591,10/24,1,1,Germany - Bundesliga,DE,Union Berlin,Freiburg,0
592,09/20,0,0,Germany - Bundesliga,DE,Leverkusen,Wolfsburg,0
593,09/26,1,1,Germany - Bundesliga,DE,Leverkusen,RB Leipzig,0
594,10/03,1,1,Germany - Bundesliga,DE,Leverkusen,Stuttgart,0
595,10/17,0,1,Germany - Bundesliga,DE,Leverkusen,FSV Mainz,-1
596,09/19,2,3,Germany - Bundesliga,DE,Freiburg,Stuttgart,-1
597,09/27,1,1,Germany - Bundesliga,DE,Freiburg,Wolfsburg,0
598,10/03,4,0,Germany - Bundesliga,DE,Freiburg,Dortmund,4
599,10/17,1,1,Germany - Bundesliga,DE,Freiburg,Werder Bremen,0
600,10/24,1,1,Germany - Bundesliga,DE,Freiburg,Union Berlin,0
601,09/19,1,1,Germany - Bundesliga,DE,Bielefeld,E. Frankfurt,0
602,09/26,1,0,Germany - Bundesliga,DE,Bielefeld,FC Koln,1
603,10/03,1,0,Germany - Bundesliga,DE,Bielefeld,Werder Bremen,1
604,10/17,1,4,Germany - Bundesliga,DE,Bielefeld,Bayern Munich,-3
605,10/25,2,1,Germany - Bundesliga,DE,Bielefeld,Wolfsburg,1
606,09/19,1,4,Germany - Bundesliga,DE,Hertha Berlin,Werder Bremen,-3
607,09/25,1,3,Germany - Bundesliga,DE,Hertha Berlin,E. Frankfurt,-2
608,10/04,4,3,Germany - Bundesliga,DE,Hertha Berlin,Bayern Munich,1
609,10/17,0,2,Germany - Bundesliga,DE,Hertha Berlin,Stuttgart,-2
610,10/24,2,1,Germany - Bundesliga,DE,Hertha Berlin,RB Leipzig,1
611,09/19,2,3,Germany - Bundesliga,DE,FC Koln,Hoffenheim,-1
612,09/26,1,0,Germany - Bundesliga,DE,FC Koln,Bielefeld,1
613,10/03,1,3,Germany - Bundesliga,DE,FC Koln,Monchengladbach,-2
614,10/18,1,1,Germany - Bundesliga,DE,FC Koln,E. Frankfurt,0
615,10/23,1,1,Germany - Bundesliga,DE,FC Koln,Stuttgart,0
616,09/18,8,0,Germany - Bundesliga,DE,Schalke 04,Bayern Munich,8
617,09/26,1,3,Germany - Bundesliga,DE,Schalke 04,Werder Bremen,-2
618,10/03,4,0,Germany - Bundesliga,DE,Schalke 04,RB Leipzig,4
619,10/18,1,1,Germany - Bundesliga,DE,Schalke 04,Union Berlin,0
620,10/24,3,0,Germany - Bundesliga,DE,Schalke 04,Dortmund,3
621,09/20,3,1,Germany - Bundesliga,DE,FSV Mainz,RB Leipzig,2
622,09/26,1,4,Germany - Bundesliga,DE,FSV Mainz,Stuttgart,-3
623,10/02,4,0,Germany - Bundesliga,DE,FSV Mainz,Union Berlin,4
624,10/17,0,1,Germany - Bundesliga,DE,FSV Mainz,Leverkusen,-1
625,10/24,2,3,Germany - Bundesliga,DE,FSV Mainz,Monchengladbach,-1
626,09/18,2,1,Germany - 2. Bundesliga,D2,Hamburger SV,Dusseldorf,1
627,09/28,3,4,Germany - 2. Bundesliga,D2,Hamburger SV,Paderborn,-1
628,10/17,0,1,Germany - 2. Bundesliga,D2,Hamburger SV,Greuther Furth,-1
629,10/21,3,0,Germany - 2. Bundesliga,D2,Hamburger SV,Erzgebirge Aue,3
630,10/24,3,1,Germany - 2. Bundesliga,D2,Hamburger SV,Wurzburger K.,2
631,09/20,1,0,Germany - 2. Bundesliga,D2,Holstein Kiel,Paderborn,1
632,09/26,0,0,Germany - 2. Bundesliga,D2,Holstein Kiel,Braunschweig,0
633,10/04,2,1,Germany - 2. Bundesliga,D2,Holstein Kiel,Dusseldorf,1
634,10/18,0,2,Germany - 2. Bundesliga,D2,Holstein Kiel,Wurzburger K.,-2
635,10/24,1,3,Germany - 2. Bundesliga,D2,Holstein Kiel,Greuther Furth,-2
636,09/19,2,0,Germany - 2. Bundesliga,D2,Hannover 96,Karlsruher SC,2
637,09/25,2,1,Germany - 2. Bundesliga,D2,Hannover 96,Osnabruck,1
638,10/03,4,1,Germany - 2. Bundesliga,D2,Hannover 96,Braunschweig,3
639,10/18,1,0,Germany - 2. Bundesliga,D2,Hannover 96,Paderborn,1
640,10/24,3,0,Germany - 2. Bundesliga,D2,Hannover 96,Dusseldorf,3
641,09/18,1,1,Germany - 2. Bundesliga,D2,Regensburg,Nurnberg,0
642,09/26,0,0,Germany - 2. Bundesliga,D2,Regensburg,Darmstadt,0
643,10/03,1,0,Germany - 2. Bundesliga,D2,Regensburg,Karlsruher SC,1
644,10/18,2,2,Germany - 2. Bundesliga,D2,Regensburg,Dusseldorf,0
645,10/23,3,0,Germany - 2. Bundesliga,D2,Regensburg,Braunschweig,3
646,09/21,2,2,Germany - 2. Bundesliga,D2,Bochum,Sankt Pauli,0
647,09/27,0,1,Germany - 2. Bundesliga,D2,Bochum,Karlsruher SC,-1
648,10/02,0,0,Germany - 2. Bundesliga,D2,Bochum,Osnabruck,0
649,10/17,2,1,Germany - 2. Bundesliga,D2,Bochum,Braunschweig,1
650,10/25,2,0,Germany - 2. Bundesliga,D2,Bochum,Erzgebirge Aue,2
651,09/19,0,3,Germany - 2. Bundesliga,D2,Erzgebirge Aue,Wurzburger K.,-3
652,09/25,1,1,Germany - 2. Bundesliga,D2,Erzgebirge Aue,Greuther Furth,0
653,10/18,2,1,Germany - 2. Bundesliga,D2,Erzgebirge Aue,Heidenheim,1
654,10/21,3,0,Germany - 2. Bundesliga,D2,Erzgebirge Aue,Hamburger SV,3
655,10/25,2,0,Germany - 2. Bundesliga,D2,Erzgebirge Aue,Bochum,2
656,09/19,3,2,Germany - 2. Bundesliga,D2,Sandhausen,Darmstadt,1
657,09/27,1,0,Germany - 2. Bundesliga,D2,Sandhausen,Nurnberg,1
658,10/02,1,0,Germany - 2. Bundesliga,D2,Sandhausen,Sankt Pauli,1
659,10/17,3,0,Germany - 2. Bundesliga,D2,Sandhausen,Karlsruher SC,3
660,10/25,1,1,Germany - 2. Bundesliga,D2,Sandhausen,Paderborn,0
661,09/21,2,2,Germany - 2. Bundesliga,D2,Sankt Pauli,Bochum,0
662,09/27,4,2,Germany - 2. Bundesliga,D2,Sankt Pauli,Heidenheim,2
663,10/02,1,0,Germany - 2. Bundesliga,D2,Sankt Pauli,Sandhausen,1
664,10/19,2,2,Germany - 2. Bundesliga,D2,Sankt Pauli,Nurnberg,0
665,10/24,2,2,Germany - 2. Bundesliga,D2,Sankt Pauli,Darmstadt,0
666,09/20,1,1,Germany - 2. Bundesliga,D2,Greuther Furth,Osnabruck,0
667,09/25,1,1,Germany - 2. Bundesliga,D2,Greuther Furth,Erzgebirge Aue,0
668,10/04,2,2,Germany - 2. Bundesliga,D2,Greuther Furth,Wurzburger K.,0
669,10/17,0,1,Germany - 2. Bundesliga,D2,Greuther Furth,Hamburger SV,-1
670,10/24,1,3,Germany - 2. Bundesliga,D2,Greuther Furth,Holstein Kiel,-2
671,09/20,1,1,Germany - 2. Bundesliga,D2,Osnabruck,Greuther Furth,0
672,09/25,2,1,Germany - 2. Bundesliga,D2,Osnabruck,Hannover 96,1
673,10/02,0,0,Germany - 2. Bundesliga,D2,Osnabruck,Bochum,0
674,10/25,1,1,Germany - 2. Bundesliga,D2,Osnabruck,Heidenheim,0
675,09/18,1,1,Germany - 2. Bundesliga,D2,Nurnberg,Regensburg,0
676,09/27,1,0,Germany - 2. Bundesliga,D2,Nurnberg,Sandhausen,1
677,10/05,2,3,Germany - 2. Bundesliga,D2,Nurnberg,Darmstadt,-1
678,10/19,2,2,Germany - 2. Bundesliga,D2,Nurnberg,Sankt Pauli,0
679,10/23,1,1,Germany - 2. Bundesliga,D2,Nurnberg,Karlsruher SC,0
680,09/19,3,2,Germany - 2. Bundesliga,D2,Darmstadt,Sandhausen,1
681,09/26,0,0,Germany - 2. Bundesliga,D2,Darmstadt,Regensburg,0
682,10/05,2,3,Germany - 2. Bundesliga,D2,Darmstadt,Nurnberg,-1
683,10/24,2,2,Germany - 2. Bundesliga,D2,Darmstadt,Sankt Pauli,0
684,09/20,2,0,Germany - 2. Bundesliga,D2,Heidenheim,Braunschweig,2
685,09/27,4,2,Germany - 2. Bundesliga,D2,Heidenheim,Sankt Pauli,2
686,10/03,0,0,Germany - 2. Bundesliga,D2,Heidenheim,Paderborn,0
687,10/18,2,1,Germany - 2. Bundesliga,D2,Heidenheim,Erzgebirge Aue,1
688,10/25,1,1,Germany - 2. Bundesliga,D2,Heidenheim,Osnabruck,0
689,09/20,1,0,Germany - 2. Bundesliga,D2,Paderborn,Holstein Kiel,1
690,09/28,3,4,Germany - 2. Bundesliga,D2,Paderborn,Hamburger SV,-1
691,10/03,0,0,Germany - 2. Bundesliga,D2,Paderborn,Heidenheim,0
692,10/18,1,0,Germany - 2. Bundesliga,D2,Paderborn,Hannover 96,1
693,10/25,1,1,Germany - 2. Bundesliga,D2,Paderborn,Sandhausen,0
694,09/19,2,0,Germany - 2. Bundesliga,D2,Karlsruher SC,Hannover 96,2
695,09/27,0,1,Germany - 2. Bundesliga,D2,Karlsruher SC,Bochum,-1
696,10/03,1,0,Germany - 2. Bundesliga,D2,Karlsruher SC,Regensburg,1
697,10/17,3,0,Germany - 2. Bundesliga,D2,Karlsruher SC,Sandhausen,3
698,10/23,1,1,Germany - 2. Bundesliga,D2,Karlsruher SC,Nurnberg,0
699,09/18,2,1,Germany - 2. Bundesliga,D2,Dusseldorf,Hamburger SV,1
700,09/26,1,0,Germany - 2. Bundesliga,D2,Dusseldorf,Wurzburger K.,1
701,10/04,2,1,Germany - 2. Bundesliga,D2,Dusseldorf,Holstein Kiel,1
702,10/18,2,2,Germany - 2. Bundesliga,D2,Dusseldorf,Regensburg,0
703,10/24,3,0,Germany - 2. Bundesliga,D2,Dusseldorf,Hannover 96,3
704,09/20,2,0,Germany - 2. Bundesliga,D2,Braunschweig,Heidenheim,2
705,09/26,0,0,Germany - 2. Bundesliga,D2,Braunschweig,Holstein Kiel,0
706,10/03,4,1,Germany - 2. Bundesliga,D2,Braunschweig,Hannover 96,3
707,10/17,2,1,Germany - 2. Bundesliga,D2,Braunschweig,Bochum,1
708,10/23,3,0,Germany - 2. Bundesliga,D2,Braunschweig,Regensburg,3
709,09/19,0,3,Germany - 2. Bundesliga,D2,Wurzburger K.,Erzgebirge Aue,-3
710,09/26,1,0,Germany - 2. Bundesliga,D2,Wurzburger K.,Dusseldorf,1
711,10/04,2,2,Germany - 2. Bundesliga,D2,Wurzburger K.,Greuther Furth,0
712,10/18,0,2,Germany - 2. Bundesliga,D2,Wurzburger K.,Holstein Kiel,-2
713,10/24,3,1,Germany - 2. Bundesliga,D2,Wurzburger K.,Hamburger SV,2
714,09/11,2,0,Denmark,DK,SonderjyskE,FC Midtjylland,2
715,09/20,4,1,Denmark,DK,SonderjyskE,Vejle BK,3
716,09/27,3,1,Denmark,DK,SonderjyskE,Aalborg BK,2
717,10/04,2,2,Denmark,DK,SonderjyskE,Lyngby,0
718,10/18,2,0,Denmark,DK,SonderjyskE,Brondby IF,2
719,10/25,1,2,Denmark,DK,SonderjyskE,Randers FC,-1
720,09/11,2,0,Denmark,DK,FC Midtjylland,SonderjyskE,2
721,09/19,1,0,Denmark,DK,FC Midtjylland,Lyngby,1
722,09/26,1,0,Denmark,DK,FC Midtjylland,Randers FC,1
723,10/04,2,2,Denmark,DK,FC Midtjylland,AC Horsens,0
724,10/17,3,1,Denmark,DK,FC Midtjylland,Odense BK,2
725,10/24,2,3,Denmark,DK,FC Midtjylland,Brondby IF,-1
726,09/13,3,2,Denmark,DK,Brondby IF,Nordsjaelland,1
727,09/20,1,2,Denmark,DK,Brondby IF,FC Kobenhavn,-1
728,09/27,2,1,Denmark,DK,Brondby IF,AC Horsens,1
729,10/02,1,2,Denmark,DK,Brondby IF,Randers FC,-1
730,10/18,2,0,Denmark,DK,Brondby IF,SonderjyskE,2
731,10/24,2,3,Denmark,DK,Brondby IF,FC Midtjylland,-1
732,09/14,4,2,Denmark,DK,AGF Aarhus,Vejle BK,2
733,09/20,1,1,Denmark,DK,AGF Aarhus,Randers FC,0
734,09/27,4,2,Denmark,DK,AGF Aarhus,Odense BK,2
735,10/04,1,1,Denmark,DK,AGF Aarhus,Aalborg BK,0
736,10/18,3,0,Denmark,DK,AGF Aarhus,AC Horsens,3
737,09/14,4,2,Denmark,DK,Vejle BK,AGF Aarhus,2
738,09/20,4,1,Denmark,DK,Vejle BK,SonderjyskE,3
739,09/27,2,2,Denmark,DK,Vejle BK,FC Kobenhavn,0
740,10/04,0,1,Denmark,DK,Vejle BK,Odense BK,-1
741,10/18,3,2,Denmark,DK,Vejle BK,Lyngby,1
742,09/13,3,2,Denmark,DK,Nordsjaelland,Brondby IF,1
743,09/20,1,1,Denmark,DK,Nordsjaelland,Odense BK,0
744,09/28,4,1,Denmark,DK,Nordsjaelland,Lyngby,3
745,10/04,3,2,Denmark,DK,Nordsjaelland,FC Kobenhavn,1
746,10/19,1,0,Denmark,DK,Nordsjaelland,Randers FC,1
747,10/25,1,1,Denmark,DK,Nordsjaelland,AC Horsens,0
748,09/13,0,0,Denmark,DK,Aalborg BK,Lyngby,0
749,09/21,1,0,Denmark,DK,Aalborg BK,AC Horsens,1
750,09/27,3,1,Denmark,DK,Aalborg BK,SonderjyskE,2
751,10/04,1,1,Denmark,DK,Aalborg BK,AGF Aarhus,0
752,10/18,1,2,Denmark,DK,Aalborg BK,FC Kobenhavn,-1
753,09/13,3,2,Denmark,DK,Odense BK,FC Kobenhavn,1
754,09/20,1,1,Denmark,DK,Odense BK,Nordsjaelland,0
755,09/27,4,2,Denmark,DK,Odense BK,AGF Aarhus,2
756,10/04,0,1,Denmark,DK,Odense BK,Vejle BK,-1
757,10/17,3,1,Denmark,DK,Odense BK,FC Midtjylland,2
758,10/23,0,3,Denmark,DK,Odense BK,Lyngby,-3
759,09/13,0,3,Denmark,DK,Randers FC,AC Horsens,-3
760,09/20,1,1,Denmark,DK,Randers FC,AGF Aarhus,0
761,09/26,1,0,Denmark,DK,Randers FC,FC Midtjylland,1
762,10/02,1,2,Denmark,DK,Randers FC,Brondby IF,-1
763,10/19,1,0,Denmark,DK,Randers FC,Nordsjaelland,1
764,10/25,1,2,Denmark,DK,Randers FC,SonderjyskE,-1
765,09/13,3,2,Denmark,DK,FC Kobenhavn,Odense BK,1
766,09/20,1,2,Denmark,DK,FC Kobenhavn,Brondby IF,-1
767,09/27,2,2,Denmark,DK,FC Kobenhavn,Vejle BK,0
768,10/04,3,2,Denmark,DK,FC Kobenhavn,Nordsjaelland,1
769,10/18,1,2,Denmark,DK,FC Kobenhavn,Aalborg BK,-1
770,09/13,0,0,Denmark,DK,Lyngby,Aalborg BK,0
771,09/19,1,0,Denmark,DK,Lyngby,FC Midtjylland,1
772,09/28,4,1,Denmark,DK,Lyngby,Nordsjaelland,3
773,10/04,2,2,Denmark,DK,Lyngby,SonderjyskE,0
774,10/18,3,2,Denmark,DK,Lyngby,Vejle BK,1
775,10/23,0,3,Denmark,DK,Lyngby,Odense BK,-3
776,09/13,0,3,Denmark,DK,AC Horsens,Randers FC,-3
