,datetime,home_goal,away_goal,league_name,league_abbr,team,opponent,avg_goal
1191,10/13,0,0,England - National league,E5,Hartlepool,Bromley,0
1192,10/03,2,1,England - National league,E5,Woking,Solihull Moors,1
1193,10/06,0,1,England - National league,E5,Woking,Weymouth,-1
1194,10/10,4,0,England - National league,E5,Woking,Chesterfield,4
1195,10/13,2,0,England - National league,E5,Woking,Dagenham & R.,2
1196,10/17,0,0,England - National league,E5,Woking,Halifax Town,0
1197,10/03,2,1,England - National league,E5,Solihull Moors,Woking,1
1198,10/06,1,0,England - National league,E5,Solihull Moors,Wrexham,1
1199,10/10,5,0,England - National league,E5,Solihull Moors,King`s Lynn,5
1200,10/17,1,0,England - National league,E5,Solihull Moors,Boreham Wood,1
1201,10/03,3,0,England - National league,E5,Sutton Utd,Maidenhead Utd,3
1202,10/06,1,2,England - National league,E5,Sutton Utd,Aldershot Town,-1
1203,10/10,0,1,England - National league,E5,Sutton Utd,Weymouth,-1
1204,10/13,0,1,England - National league,E5,Sutton Utd,Notts County,-1
1205,10/03,1,0,England - National league,E5,Notts County,Dover Athletic,1
1206,10/07,3,1,England - National league,E5,Notts County,Altrincham,2
1207,10/10,4,2,England - National league,E5,Notts County,Barnet,2
1208,10/13,0,1,England - National league,E5,Notts County,Sutton Utd,-1
1209,10/17,2,3,England - National league,E5,Notts County,Maidenhead Utd,-1
1210,10/03,1,5,England - National league,E5,Eastleigh,Barnet,-4
1211,10/06,2,1,England - National league,E5,Eastleigh,Torquay Utd,1
1212,10/10,1,1,England - National league,E5,Eastleigh,Altrincham,0
1213,10/17,2,2,England - National league,E5,Eastleigh,Aldershot Town,0
1214,10/03,2,0,England - National league,E5,Halifax Town,Dagenham & R.,2
1215,10/06,2,1,England - National league,E5,Halifax Town,Stockport,1
1216,10/10,0,0,England - National league,E5,Halifax Town,Boreham Wood,0
1217,10/13,1,1,England - National league,E5,Halifax Town,Yeovil Town,0
1218,10/17,0,0,England - National league,E5,Halifax Town,Woking,0
1219,10/03,2,1,England - National league,E5,Wrexham,Boreham Wood,1
1220,10/06,1,0,England - National league,E5,Wrexham,Solihull Moors,1
1221,10/10,0,1,England - National league,E5,Wrexham,Yeovil Town,-1
1222,10/12,0,1,England - National league,E5,Wrexham,Maidenhead Utd,-1
1223,10/17,4,3,England - National league,E5,Wrexham,Wealdstone,1
1224,10/03,1,5,England - National league,E5,Barnet,Eastleigh,-4
1225,10/06,1,2,England - National league,E5,Barnet,Dagenham & R.,-1
1226,10/10,4,2,England - National league,E5,Barnet,Notts County,2
1227,10/13,1,0,England - National league,E5,Barnet,Weymouth,1
1228,10/03,3,0,England - National league,E5,Maidenhead Utd,Sutton Utd,3
1229,10/06,2,3,England - National league,E5,Maidenhead Utd,King`s Lynn,-1
1230,10/10,0,4,England - National league,E5,Maidenhead Utd,Hartlepool,-4
1231,10/12,0,1,England - National league,E5,Maidenhead Utd,Wrexham,-1
1232,10/17,2,3,England - National league,E5,Maidenhead Utd,Notts County,-1
1233,10/03,2,1,England - National league,E5,Aldershot Town,Hartlepool,1
1234,10/06,1,2,England - National league,E5,Aldershot Town,Sutton Utd,-1
1235,10/13,0,5,England - National league,E5,Aldershot Town,Dover Athletic,-5
1236,10/17,2,2,England - National league,E5,Aldershot Town,Eastleigh,0
1237,10/06,4,1,England - National league,E5,Bromley,Dover Athletic,3
1238,10/10,1,2,England - National league,E5,Bromley,Torquay Utd,-1
1239,10/13,0,0,England - National league,E5,Bromley,Hartlepool,0
1240,10/03,2,1,England - National league,E5,Boreham Wood,Wrexham,1
1241,10/10,0,0,England - National league,E5,Boreham Wood,Halifax Town,0
1242,10/13,0,3,England - National league,E5,Boreham Wood,King`s Lynn,-3
1243,10/17,1,0,England - National league,E5,Boreham Wood,Solihull Moors,1
1244,10/03,2,2,England - National league,E5,Yeovil Town,King`s Lynn,0
1245,10/06,2,2,England - National league,E5,Yeovil Town,Wealdstone,0
1246,10/10,0,1,England - National league,E5,Yeovil Town,Wrexham,-1
1247,10/13,1,1,England - National league,E5,Yeovil Town,Halifax Town,0
1248,10/17,0,0,England - National league,E5,Yeovil Town,Dagenham & R.,0
1249,10/03,0,0,England - National league,E5,Weymouth,Altrincham,0
1250,10/06,0,1,England - National league,E5,Weymouth,Woking,-1
1251,10/10,0,1,England - National league,E5,Weymouth,Sutton Utd,-1
1252,10/13,1,0,England - National league,E5,Weymouth,Barnet,1
1253,10/17,2,1,England - National league,E5,Weymouth,King`s Lynn,1
1254,10/06,2,2,England - National league,E5,Wealdstone,Yeovil Town,0
1255,10/10,1,0,England - National league,E5,Wealdstone,Dagenham & R.,1
1256,10/13,2,5,England - National league,E5,Wealdstone,Stockport,-3
1257,10/17,4,3,England - National league,E5,Wealdstone,Wrexham,1
1258,10/03,2,0,England - National league,E5,Dagenham & R.,Halifax Town,2
1259,10/06,1,2,England - National league,E5,Dagenham & R.,Barnet,-1
1260,10/10,1,0,England - National league,E5,Dagenham & R.,Wealdstone,1
1261,10/13,2,0,England - National league,E5,Dagenham & R.,Woking,2
1262,10/17,0,0,England - National league,E5,Dagenham & R.,Yeovil Town,0
1263,10/03,2,2,England - National league,E5,King`s Lynn,Yeovil Town,0
1264,10/06,2,3,England - National league,E5,King`s Lynn,Maidenhead Utd,-1
1265,10/10,5,0,England - National league,E5,King`s Lynn,Solihull Moors,5
1266,10/13,0,3,England - National league,E5,King`s Lynn,Boreham Wood,-3
1267,10/17,2,1,England - National league,E5,King`s Lynn,Weymouth,1
1268,10/06,1,2,England - National league,E5,Chesterfield,Hartlepool,-1
1269,10/10,4,0,England - National league,E5,Chesterfield,Woking,4
1270,10/13,2,1,England - National league,E5,Chesterfield,Torquay Utd,1
1271,10/17,1,2,England - National league,E5,Chesterfield,Stockport,-1
1272,10/03,1,0,England - National league,E5,Dover Athletic,Notts County,1
1273,10/06,4,1,England - National league,E5,Dover Athletic,Bromley,3
1274,10/10,3,0,England - National league,E5,Dover Athletic,Stockport,3
1275,10/13,0,5,England - National league,E5,Dover Athletic,Aldershot Town,-5
1276,10/17,2,0,England - National league,E5,Dover Athletic,Torquay Utd,2
1277,10/03,0,0,England - National league,E5,Altrincham,Weymouth,0
1278,10/07,3,1,England - National league,E5,Altrincham,Notts County,2
1279,10/10,1,1,England - National league,E5,Altrincham,Eastleigh,0
1280,09/20,0,0,Spain - La Liga,ES,Real Madrid,Real Sociedad,0
1281,09/26,2,3,Spain - La Liga,ES,Real Madrid,Real Betis,-1
1282,09/30,1,0,Spain - La Liga,ES,Real Madrid,Valladolid,1
1283,10/04,0,2,Spain - La Liga,ES,Real Madrid,Levante,-2
1284,10/17,0,1,Spain - La Liga,ES,Real Madrid,Cadiz,-1
1285,09/19,1,0,Spain - La Liga,ES,Getafe,Osasuna,1
1286,09/26,0,0,Spain - La Liga,ES,Getafe,Alaves,0
1287,09/29,3,0,Spain - La Liga,ES,Getafe,Real Betis,3
1288,10/03,3,0,Spain - La Liga,ES,Getafe,Real Sociedad,3
1289,10/17,1,0,Spain - La Liga,ES,Getafe,Barcelona,1
1290,09/12,0,2,Spain - La Liga,ES,Cadiz,Osasuna,-2
1291,09/20,0,2,Spain - La Liga,ES,Cadiz,Huesca,-2
1292,09/27,1,3,Spain - La Liga,ES,Cadiz,FC Sevilla,-2
1293,10/01,0,1,Spain - La Liga,ES,Cadiz,Athletic Bilbao,-1
1294,10/04,1,1,Spain - La Liga,ES,Cadiz,Granada,0
1295,10/17,0,1,Spain - La Liga,ES,Cadiz,Real Madrid,-1
1296,09/12,2,0,Spain - La Liga,ES,Granada,Athletic Bilbao,2
1297,09/20,2,1,Spain - La Liga,ES,Granada,Alaves,1
1298,09/27,6,1,Spain - La Liga,ES,Granada,Atletico Madrid,5
1299,10/04,1,1,Spain - La Liga,ES,Granada,Cadiz,0
1300,10/17,1,0,Spain - La Liga,ES,Granada,FC Sevilla,1
1301,09/13,0,1,Spain - La Liga,ES,Real Betis,Alaves,-1
1302,09/20,2,0,Spain - La Liga,ES,Real Betis,Valladolid,2
1303,09/26,2,3,Spain - La Liga,ES,Real Betis,Real Madrid,-1
1304,09/29,3,0,Spain - La Liga,ES,Real Betis,Getafe,3
1305,10/03,0,2,Spain - La Liga,ES,Real Betis,Valencia,-2
1306,09/27,6,1,Spain - La Liga,ES,Atletico Madrid,Granada,5
1307,09/30,0,0,Spain - La Liga,ES,Atletico Madrid,Huesca,0
1308,10/03,0,0,Spain - La Liga,ES,Atletico Madrid,Villarreal,0
1309,10/17,0,2,Spain - La Liga,ES,Atletico Madrid,Celta Vigo,-2
1310,09/13,1,1,Spain - La Liga,ES,Real Sociedad,Valladolid,0
1311,09/20,0,0,Spain - La Liga,ES,Real Sociedad,Real Madrid,0
1312,09/26,0,3,Spain - La Liga,ES,Real Sociedad,Elche,-3
1313,09/29,0,1,Spain - La Liga,ES,Real Sociedad,Valencia,-1
1314,10/03,3,0,Spain - La Liga,ES,Real Sociedad,Getafe,3
1315,09/13,1,1,Spain - La Liga,ES,Villarreal,Huesca,0
1316,09/19,2,1,Spain - La Liga,ES,Villarreal,Eibar,1
1317,09/27,4,0,Spain - La Liga,ES,Villarreal,Barcelona,4
1318,09/30,3,1,Spain - La Liga,ES,Villarreal,Alaves,2
1319,10/03,0,0,Spain - La Liga,ES,Villarreal,Atletico Madrid,0
1320,09/27,4,0,Spain - La Liga,ES,Barcelona,Villarreal,4
1321,10/01,0,3,Spain - La Liga,ES,Barcelona,Celta Vigo,-3
1322,10/04,1,1,Spain - La Liga,ES,Barcelona,FC Sevilla,0
1323,10/17,1,0,Spain - La Liga,ES,Barcelona,Getafe,1
1324,09/27,1,3,Spain - La Liga,ES,FC Sevilla,Cadiz,-2
1325,10/01,1,0,Spain - La Liga,ES,FC Sevilla,Levante,1
1326,10/04,1,1,Spain - La Liga,ES,FC Sevilla,Barcelona,0
1327,10/17,1,0,Spain - La Liga,ES,FC Sevilla,Granada,1
1328,09/13,4,2,Spain - La Liga,ES,Valencia,Levante,2
1329,09/19,2,1,Spain - La Liga,ES,Valencia,Celta Vigo,1
1330,09/26,1,1,Spain - La Liga,ES,Valencia,Huesca,0
1331,09/29,0,1,Spain - La Liga,ES,Valencia,Real Sociedad,-1
1332,10/03,0,2,Spain - La Liga,ES,Valencia,Real Betis,-2
1333,09/12,0,2,Spain - La Liga,ES,Osasuna,Cadiz,-2
1334,09/19,1,0,Spain - La Liga,ES,Osasuna,Getafe,1
1335,09/27,1,3,Spain - La Liga,ES,Osasuna,Levante,-2
1336,10/04,2,0,Spain - La Liga,ES,Osasuna,Celta Vigo,2
1337,09/12,0,0,Spain - La Liga,ES,Celta Vigo,Eibar,0
1338,09/19,2,1,Spain - La Liga,ES,Celta Vigo,Valencia,1
1339,09/27,1,1,Spain - La Liga,ES,Celta Vigo,Valladolid,0
1340,10/01,0,3,Spain - La Liga,ES,Celta Vigo,Barcelona,-3
1341,10/04,2,0,Spain - La Liga,ES,Celta Vigo,Osasuna,2
1342,10/17,0,2,Spain - La Liga,ES,Celta Vigo,Atletico Madrid,-2
1343,09/12,0,0,Spain - La Liga,ES,Eibar,Celta Vigo,0
1344,09/19,2,1,Spain - La Liga,ES,Eibar,Villarreal,1
1345,09/27,1,2,Spain - La Liga,ES,Eibar,Athletic Bilbao,-1
1346,09/30,0,1,Spain - La Liga,ES,Eibar,Elche,-1
1347,10/03,1,2,Spain - La Liga,ES,Eibar,Valladolid,-1
1348,09/13,1,1,Spain - La Liga,ES,Huesca,Villarreal,0
1349,09/20,0,2,Spain - La Liga,ES,Huesca,Cadiz,-2
1350,09/26,1,1,Spain - La Liga,ES,Huesca,Valencia,0
1351,09/30,0,0,Spain - La Liga,ES,Huesca,Atletico Madrid,0
1352,10/03,0,0,Spain - La Liga,ES,Huesca,Elche,0
1353,09/26,0,3,Spain - La Liga,ES,Elche,Real Sociedad,-3
1354,09/30,0,1,Spain - La Liga,ES,Elche,Eibar,-1
1355,10/03,0,0,Spain - La Liga,ES,Elche,Huesca,0
1356,09/13,0,1,Spain - La Liga,ES,Alaves,Real Betis,-1
1357,09/20,2,1,Spain - La Liga,ES,Alaves,Granada,1
1358,09/26,0,0,Spain - La Liga,ES,Alaves,Getafe,0
1359,09/30,3,1,Spain - La Liga,ES,Alaves,Villarreal,2
1360,10/04,1,0,Spain - La Liga,ES,Alaves,Athletic Bilbao,1
1361,09/13,4,2,Spain - La Liga,ES,Levante,Valencia,2
1362,09/27,1,3,Spain - La Liga,ES,Levante,Osasuna,-2
1363,10/01,1,0,Spain - La Liga,ES,Levante,FC Sevilla,1
1364,10/04,0,2,Spain - La Liga,ES,Levante,Real Madrid,-2
1365,09/12,2,0,Spain - La Liga,ES,Athletic Bilbao,Granada,2
1366,09/27,1,2,Spain - La Liga,ES,Athletic Bilbao,Eibar,-1
1367,10/01,0,1,Spain - La Liga,ES,Athletic Bilbao,Cadiz,-1
1368,10/04,1,0,Spain - La Liga,ES,Athletic Bilbao,Alaves,1
1369,09/13,1,1,Spain - La Liga,ES,Valladolid,Real Sociedad,0
1370,09/20,2,0,Spain - La Liga,ES,Valladolid,Real Betis,2
1371,09/27,1,1,Spain - La Liga,ES,Valladolid,Celta Vigo,0
1372,09/30,1,0,Spain - La Liga,ES,Valladolid,Real Madrid,1
1373,10/03,1,2,Spain - La Liga,ES,Valladolid,Eibar,-1
1374,09/12,3,0,Spain - La Liga 2,E2,Espanyol,Albacete,3
1375,09/20,0,0,Spain - La Liga 2,E2,Espanyol,Mallorca,0
1376,09/27,0,2,Spain - La Liga 2,E2,Espanyol,Real Oviedo,-2
1377,10/04,0,1,Spain - La Liga 2,E2,Espanyol,Sabadell,-1
1378,10/10,1,0,Spain - La Liga 2,E2,Espanyol,Alcorcon,1
1379,09/13,2,0,Spain - La Liga 2,E2,Fuenlabrada,Lugo,2
1380,09/20,3,3,Spain - La Liga 2,E2,Fuenlabrada,Las Palmas,0
1381,09/26,1,0,Spain - La Liga 2,E2,Fuenlabrada,Albacete,1
1382,10/04,0,1,Spain - La Liga 2,E2,Fuenlabrada,Girona,-1
1383,10/11,1,1,Spain - La Liga 2,E2,Fuenlabrada,Castellon,0
1384,10/17,1,1,Spain - La Liga 2,E2,Fuenlabrada,Cartagena,0
1385,09/12,1,0,Spain - La Liga 2,E2,Sporting Gijon,Logrones,1
1386,09/20,0,1,Spain - La Liga 2,E2,Sporting Gijon,Cartagena,-1
1387,09/26,2,0,Spain - La Liga 2,E2,Sporting Gijon,Girona,2
1388,10/04,0,1,Spain - La Liga 2,E2,Sporting Gijon,Almeria,-1
1389,10/11,1,0,Spain - La Liga 2,E2,Sporting Gijon,Real Oviedo,1
1390,09/13,0,1,Spain - La Liga 2,E2,Mallorca,Rayo Vallecano,-1
1391,09/20,0,0,Spain - La Liga 2,E2,Mallorca,Espanyol,0
1392,09/27,1,0,Spain - La Liga 2,E2,Mallorca,Sabadell,1
1393,10/03,2,0,Spain - La Liga 2,E2,Mallorca,Tenerife,2
1394,10/11,0,1,Spain - La Liga 2,E2,Mallorca,Lugo,-1
1395,09/12,1,2,Spain - La Liga 2,E2,Ponferradina,Castellon,-1
1396,09/20,0,2,Spain - La Liga 2,E2,Ponferradina,Albacete,-2
1397,09/27,3,0,Spain - La Liga 2,E2,Ponferradina,Rayo Vallecano,3
1398,10/03,0,1,Spain - La Liga 2,E2,Ponferradina,Mirandes,-1
1399,10/11,0,2,Spain - La Liga 2,E2,Ponferradina,Cartagena,-2
1400,09/12,1,0,Spain - La Liga 2,E2,Las Palmas,Leganes,1
1401,09/20,3,3,Spain - La Liga 2,E2,Las Palmas,Fuenlabrada,0
1402,09/26,2,2,Spain - La Liga 2,E2,Las Palmas,Real Zaragoza,0
1403,10/03,2,1,Spain - La Liga 2,E2,Las Palmas,Logrones,1
1404,10/11,0,0,Spain - La Liga 2,E2,Las Palmas,Malaga,0
1405,10/17,2,0,Spain - La Liga 2,E2,Las Palmas,Almeria,2
1406,09/13,0,1,Spain - La Liga 2,E2,Rayo Vallecano,Mallorca,-1
1407,09/19,2,1,Spain - La Liga 2,E2,Rayo Vallecano,Sabadell,1
1408,09/27,3,0,Spain - La Liga 2,E2,Rayo Vallecano,Ponferradina,3
1409,10/03,4,0,Spain - La Liga 2,E2,Rayo Vallecano,Malaga,4
1410,10/10,1,0,Spain - La Liga 2,E2,Rayo Vallecano,Tenerife,1
1411,09/12,1,0,Spain - La Liga 2,E2,Leganes,Las Palmas,1
1412,09/20,2,1,Spain - La Liga 2,E2,Leganes,Lugo,1
1413,09/27,3,1,Spain - La Liga 2,E2,Leganes,Cartagena,2
1414,10/04,2,0,Spain - La Liga 2,E2,Leganes,Castellon,2
1415,10/11,0,1,Spain - La Liga 2,E2,Leganes,Girona,-1
1416,10/17,0,1,Spain - La Liga 2,E2,Leganes,Logrones,-1
1417,09/13,0,0,Spain - La Liga 2,E2,Mirandes,Alcorcon,0
1418,09/19,1,1,Spain - La Liga 2,E2,Mirandes,Real Oviedo,0
1419,09/27,1,2,Spain - La Liga 2,E2,Mirandes,Tenerife,-1
1420,10/03,0,1,Spain - La Liga 2,E2,Mirandes,Ponferradina,-1
1421,10/10,0,2,Spain - La Liga 2,E2,Mirandes,Sabadell,-2
1422,09/12,1,2,Spain - La Liga 2,E2,Castellon,Ponferradina,-1
1423,09/19,0,1,Spain - La Liga 2,E2,Castellon,Malaga,-1
1424,09/26,1,1,Spain - La Liga 2,E2,Castellon,Logrones,0
1425,10/04,2,0,Spain - La Liga 2,E2,Castellon,Leganes,2
1426,10/11,1,1,Spain - La Liga 2,E2,Castellon,Fuenlabrada,0
1427,10/17,0,1,Spain - La Liga 2,E2,Castellon,Lugo,-1
1428,09/13,0,0,Spain - La Liga 2,E2,Cartagena,Real Oviedo,0
1429,09/20,0,1,Spain - La Liga 2,E2,Cartagena,Sporting Gijon,-1
1430,09/27,3,1,Spain - La Liga 2,E2,Cartagena,Leganes,2
1431,10/04,2,1,Spain - La Liga 2,E2,Cartagena,Lugo,1
1432,10/11,0,2,Spain - La Liga 2,E2,Cartagena,Ponferradina,-2
1433,10/17,1,1,Spain - La Liga 2,E2,Cartagena,Fuenlabrada,0
1434,09/13,2,0,Spain - La Liga 2,E2,Malaga,Tenerife,2
1435,09/19,0,1,Spain - La Liga 2,E2,Malaga,Castellon,-1
1436,09/26,1,0,Spain - La Liga 2,E2,Malaga,Alcorcon,1
1437,10/03,4,0,Spain - La Liga 2,E2,Malaga,Rayo Vallecano,4
1438,10/11,0,0,Spain - La Liga 2,E2,Malaga,Las Palmas,0
1439,09/13,0,0,Spain - La Liga 2,E2,Real Oviedo,Cartagena,0
1440,09/19,1,1,Spain - La Liga 2,E2,Real Oviedo,Mirandes,0
1441,09/27,0,2,Spain - La Liga 2,E2,Real Oviedo,Espanyol,-2
1442,10/03,1,1,Spain - La Liga 2,E2,Real Oviedo,Albacete,0
1443,10/11,1,0,Spain - La Liga 2,E2,Real Oviedo,Sporting Gijon,1
1444,09/13,2,0,Spain - La Liga 2,E2,Tenerife,Malaga,2
1445,09/19,2,0,Spain - La Liga 2,E2,Tenerife,Alcorcon,2
1446,09/27,1,2,Spain - La Liga 2,E2,Tenerife,Mirandes,-1
1447,10/03,2,0,Spain - La Liga 2,E2,Tenerife,Mallorca,2
1448,10/10,1,0,Spain - La Liga 2,E2,Tenerife,Rayo Vallecano,1
1449,09/13,2,0,Spain - La Liga 2,E2,Lugo,Fuenlabrada,2
1450,09/20,2,1,Spain - La Liga 2,E2,Lugo,Leganes,1
1451,09/27,0,2,Spain - La Liga 2,E2,Lugo,Almeria,-2
1452,10/04,2,1,Spain - La Liga 2,E2,Lugo,Cartagena,1
1453,10/11,0,1,Spain - La Liga 2,E2,Lugo,Mallorca,-1
1454,10/17,0,1,Spain - La Liga 2,E2,Lugo,Castellon,-1
1455,09/26,2,2,Spain - La Liga 2,E2,Real Zaragoza,Las Palmas,0
1456,10/03,0,0,Spain - La Liga 2,E2,Real Zaragoza,Alcorcon,0
1457,10/11,1,0,Spain - La Liga 2,E2,Real Zaragoza,Albacete,1
1458,09/13,0,0,Spain - La Liga 2,E2,Alcorcon,Mirandes,0
1459,09/19,2,0,Spain - La Liga 2,E2,Alcorcon,Tenerife,2
1460,09/26,1,0,Spain - La Liga 2,E2,Alcorcon,Malaga,1
1461,10/03,0,0,Spain - La Liga 2,E2,Alcorcon,Real Zaragoza,0
1462,10/10,1,0,Spain - La Liga 2,E2,Alcorcon,Espanyol,1
1463,09/12,1,0,Spain - La Liga 2,E2,Logrones,Sporting Gijon,1
1464,09/26,1,1,Spain - La Liga 2,E2,Logrones,Castellon,0
1465,10/03,2,1,Spain - La Liga 2,E2,Logrones,Las Palmas,1
1466,10/10,1,0,Spain - La Liga 2,E2,Logrones,Almeria,1
1467,10/17,0,1,Spain - La Liga 2,E2,Logrones,Leganes,-1
1468,09/12,3,0,Spain - La Liga 2,E2,Albacete,Espanyol,3
1469,09/20,0,2,Spain - La Liga 2,E2,Albacete,Ponferradina,-2
1470,09/26,1,0,Spain - La Liga 2,E2,Albacete,Fuenlabrada,1
1471,10/03,1,1,Spain - La Liga 2,E2,Albacete,Real Oviedo,0
1472,10/11,1,0,Spain - La Liga 2,E2,Albacete,Real Zaragoza,1
1473,10/17,3,0,Spain - La Liga 2,E2,Albacete,Sabadell,3
1474,09/27,0,2,Spain - La Liga 2,E2,Almeria,Lugo,-2
1475,10/04,0,1,Spain - La Liga 2,E2,Almeria,Sporting Gijon,-1
1476,10/10,1,0,Spain - La Liga 2,E2,Almeria,Logrones,1
1477,10/17,2,0,Spain - La Liga 2,E2,Almeria,Las Palmas,2
1478,09/26,2,0,Spain - La Liga 2,E2,Girona,Sporting Gijon,2
1479,10/04,0,1,Spain - La Liga 2,E2,Girona,Fuenlabrada,-1
1480,10/11,0,1,Spain - La Liga 2,E2,Girona,Leganes,-1
1481,09/19,2,1,Spain - La Liga 2,E2,Sabadell,Rayo Vallecano,1
1482,09/27,1,0,Spain - La Liga 2,E2,Sabadell,Mallorca,1
1483,10/04,0,1,Spain - La Liga 2,E2,Sabadell,Espanyol,-1
1484,10/10,0,2,Spain - La Liga 2,E2,Sabadell,Mirandes,-2
1485,10/17,3,0,Spain - La Liga 2,E2,Sabadell,Albacete,3
1486,09/10,4,3,Finland,FI,HJK Helsinki,HIFK,1
1487,09/13,1,2,Finland,FI,HJK Helsinki,Ilves,-1
1488,09/20,0,0,Finland,FI,HJK Helsinki,Honka,0
1489,09/24,2,2,Finland,FI,HJK Helsinki,TPS,0
1490,09/28,4,0,Finland,FI,HJK Helsinki,Rovaniemi,4
1491,10/15,1,2,Finland,FI,HJK Helsinki,SJK,-1
1492,09/14,1,2,Finland,FI,KuPS,FC Lahti,-1
1493,09/20,0,2,Finland,FI,KuPS,Rovaniemi,-2
1494,09/27,0,2,Finland,FI,KuPS,Mariehamn,-2
1495,10/05,1,1,Finland,FI,KuPS,Ilves,0
1496,10/08,3,2,Finland,FI,KuPS,HIFK,1
1497,10/15,2,0,Finland,FI,KuPS,Inter Turku,2
1498,09/09,3,2,Finland,FI,Inter Turku,SJK,1
1499,09/14,0,0,Finland,FI,Inter Turku,HIFK,0
1500,09/19,0,1,Finland,FI,Inter Turku,SJK,-1
1501,09/23,0,0,Finland,FI,Inter Turku,Honka,0
1502,09/28,3,0,Finland,FI,Inter Turku,FC Lahti,3
1503,10/15,2,0,Finland,FI,Inter Turku,KuPS,2
1504,09/12,1,3,Finland,FI,Honka,Rovaniemi,-2
1505,09/20,0,0,Finland,FI,Honka,HJK Helsinki,0
1506,09/23,0,0,Finland,FI,Honka,Inter Turku,0
1507,09/27,1,2,Finland,FI,Honka,Haka,-1
1508,10/02,1,1,Finland,FI,Honka,HIFK,0
1509,10/15,1,0,Finland,FI,Honka,Mariehamn,1
1510,09/13,1,2,Finland,FI,Ilves,HJK Helsinki,-1
1511,09/19,1,1,Finland,FI,Ilves,Haka,0
1512,09/23,0,2,Finland,FI,Ilves,Mariehamn,-2
1513,09/27,4,0,Finland,FI,Ilves,TPS,4
1514,10/05,1,1,Finland,FI,Ilves,KuPS,0
1515,10/15,1,2,Finland,FI,Ilves,HIFK,-1
1516,09/14,1,2,Finland,FI,FC Lahti,KuPS,-1
1517,09/17,1,1,Finland,FI,FC Lahti,TPS,0
1518,09/23,0,1,Finland,FI,FC Lahti,SJK,-1
1519,09/28,3,0,Finland,FI,FC Lahti,Inter Turku,3
1520,10/02,3,1,Finland,FI,FC Lahti,Mariehamn,2
1521,10/15,0,4,Finland,FI,FC Lahti,Rovaniemi,-4
1522,09/14,0,0,Finland,FI,HIFK,Inter Turku,0
1523,09/19,2,2,Finland,FI,HIFK,Mariehamn,0
1524,09/28,3,2,Finland,FI,HIFK,SJK,1
1525,10/02,1,1,Finland,FI,HIFK,Honka,0
1526,10/08,3,2,Finland,FI,HIFK,KuPS,1
1527,10/15,1,2,Finland,FI,HIFK,Ilves,-1
1528,09/09,3,2,Finland,FI,SJK,Inter Turku,1
1529,09/12,1,4,Finland,FI,SJK,Haka,-3
1530,09/19,0,1,Finland,FI,SJK,Inter Turku,-1
1531,09/23,0,1,Finland,FI,SJK,FC Lahti,-1
1532,09/28,3,2,Finland,FI,SJK,HIFK,1
1533,10/15,1,2,Finland,FI,SJK,HJK Helsinki,-1
1534,09/14,1,1,Finland,FI,Mariehamn,TPS,0
1535,09/19,2,2,Finland,FI,Mariehamn,HIFK,0
1536,09/23,0,2,Finland,FI,Mariehamn,Ilves,-2
1537,09/27,0,2,Finland,FI,Mariehamn,KuPS,-2
1538,10/02,3,1,Finland,FI,Mariehamn,FC Lahti,2
1539,10/15,1,0,Finland,FI,Mariehamn,Honka,1
1540,09/09,2,3,Finland,FI,Haka,TPS,-1
1541,09/12,1,4,Finland,FI,Haka,SJK,-3
1542,09/19,1,1,Finland,FI,Haka,Ilves,0
1543,09/23,0,2,Finland,FI,Haka,Rovaniemi,-2
1544,09/27,1,2,Finland,FI,Haka,Honka,-1
1545,10/16,2,1,Finland,FI,Haka,TPS,1
1546,09/09,2,3,Finland,FI,TPS,Haka,-1
1547,09/14,1,1,Finland,FI,TPS,Mariehamn,0
1548,09/17,1,1,Finland,FI,TPS,FC Lahti,0
1549,09/24,2,2,Finland,FI,TPS,HJK Helsinki,0
1550,09/27,4,0,Finland,FI,TPS,Ilves,4
1551,10/16,2,1,Finland,FI,TPS,Haka,1
1552,09/09,3,0,Finland,FI,Rovaniemi,KuPS,3
1553,09/12,1,3,Finland,FI,Rovaniemi,Honka,-2
1554,09/20,0,2,Finland,FI,Rovaniemi,KuPS,-2
1555,09/23,0,2,Finland,FI,Rovaniemi,Haka,-2
1556,09/28,4,0,Finland,FI,Rovaniemi,HJK Helsinki,4
1557,10/15,0,4,Finland,FI,Rovaniemi,FC Lahti,-4
1558,09/13,0,1,France - Ligue 1,FR,Paris SG,Marseille,-1
1559,09/16,1,0,France - Ligue 1,FR,Paris SG,Metz,1
1560,09/20,0,3,France - Ligue 1,FR,Paris SG,Nice,-3
1561,09/27,0,2,France - Ligue 1,FR,Paris SG,Reims,-2
1562,10/02,6,1,France - Ligue 1,FR,Paris SG,Angers,5
1563,10/16,0,4,France - Ligue 1,FR,Paris SG,Nimes,-4
1564,08/29,2,1,France - Ligue 1,FR,Rennes,Montpellier,1
1565,09/13,2,4,France - Ligue 1,FR,Rennes,Nimes,-2
1566,09/19,2,1,France - Ligue 1,FR,Rennes,Monaco,1
1567,09/26,0,3,France - Ligue 1,FR,Rennes,Saint-Etienne,-3
1568,10/04,2,2,France - Ligue 1,FR,Rennes,Reims,0
1569,10/16,1,1,France - Ligue 1,FR,Rennes,Dijon,0
1570,08/22,1,1,France - Ligue 1,FR,Lille,Rennes,0
